gene,active_frac,drop,dir_flag,chunk,dir_flag_rotate,pairwise_excess
FBXL7,1.0,0.05774890306884158,True,fullgenes_005,True,0
FBXL8,1.0,0.029976111598372934,True,fullgenes_005,True,0
FBXO10,1.0,-0.02912814864849098,False,fullgenes_005,True,-1
FBXO11,1.0,0.10995910816402824,True,fullgenes_005,True,0
FBXO15,1.0,0.006354821130953964,True,fullgenes_005,True,0
FBXO16,1.0,-0.06294905777280577,False,fullgenes_005,False,0
FBXO17,0.9975903614457832,-0.008230453806255492,False,fullgenes_005,True,-1
FBXO2,1.0,0.0678379457049412,True,fullgenes_005,True,0
FBXO21,1.0,-0.019976288495277165,False,fullgenes_005,True,-1
FBXO22,1.0,0.08139847793493969,True,fullgenes_005,True,0
FBXO24,1.0,-0.010900984468208594,False,fullgenes_005,False,0
FBXO25,0.9987951807228915,0.19605504220030562,True,fullgenes_005,True,0
FBXO27,1.0,0.21458109690158814,True,fullgenes_005,True,0
FBXO28,1.0,0.12211623050092565,True,fullgenes_005,True,0
FBXO3,1.0,0.012023446400736146,True,fullgenes_005,True,0
FBXO30,1.0,-0.007918604600160277,False,fullgenes_005,True,-1
FBXO31,1.0,0.06210375937699467,True,fullgenes_005,True,0
FBXO32,1.0,0.13814419384229054,True,fullgenes_005,True,0
FBXO33,1.0,-0.007217408056085492,False,fullgenes_005,True,-1
FBXO34,1.0,0.02559045269086741,True,fullgenes_005,True,0
FBXO36,1.0,0.08445518672133068,True,fullgenes_005,True,0
FBXO38,1.0,-0.09684941477713141,False,fullgenes_005,False,0
FBXO39,1.0,0.006435397977469844,True,fullgenes_005,True,0
FBXO4,1.0,0.0808434293723158,True,fullgenes_005,True,0
FBXO40,1.0,-0.001566379741714548,False,fullgenes_005,False,0
FBXO41,1.0,0.013507518815533644,True,fullgenes_005,True,0
FBXO42,1.0,0.07801702885114511,True,fullgenes_005,True,0
FBXO43,1.0,0.09274240776364676,True,fullgenes_005,True,0
FBXO44,1.0,0.09081034346232851,True,fullgenes_005,True,0
FBXO45,1.0,0.052406002759380635,True,fullgenes_005,True,0
FBXO46,1.0,0.10120449684800599,True,fullgenes_005,True,0
FBXO47,1.0,0.08795388749743113,True,fullgenes_005,True,0
FBXO48,1.0,-0.08520203644452899,False,fullgenes_005,False,0
FBXO5,1.0,-0.05504853524552529,False,fullgenes_005,True,-1
FBXO6,1.0,0.05450948183967748,True,fullgenes_005,True,0
FBXO7,1.0,-0.0895116420215809,False,fullgenes_005,True,-1
FBXO8,1.0,-0.050857893228122605,False,fullgenes_005,True,-1
FBXO9,1.0,-0.026182616523431707,False,fullgenes_005,False,0
FBXW10,0.0,,False,fullgenes_005,False,0
FBXW10B,0.0,,False,fullgenes_005,False,0
FBXW11,1.0,-0.044301944951488606,False,fullgenes_005,True,-1
FBXW12,1.0,-0.005531934772346314,False,fullgenes_005,True,-1
FBXW2,1.0,0.013589190359131012,True,fullgenes_005,False,1
FBXW4,1.0,-0.063629479668775,False,fullgenes_005,False,0
FBXW5,1.0,-0.0037469645580848546,False,fullgenes_005,True,-1
FBXW7,0.9987951807228915,-0.13492129865553548,False,fullgenes_005,False,0
FBXW8,1.0,0.06913940876863378,True,fullgenes_005,True,0
FBXW9,1.0,0.004357688671756267,True,fullgenes_005,True,0
FCAMR,1.0,-0.008508258758730255,False,fullgenes_005,False,0
FCAR,0.9963855421686747,0.06411614481681784,True,fullgenes_005,True,0
FCER1A,1.0,0.0559390631159387,True,fullgenes_005,True,0
FCER1G,1.0,0.002194293830144113,True,fullgenes_005,True,0
FCER2,1.0,0.03415629895297896,True,fullgenes_005,True,0
FCF1,1.0,-0.048945613866288026,False,fullgenes_005,True,-1
FCGR1A,0.0,,False,fullgenes_005,False,0
FCGR2A,1.0,0.24884924986972434,True,fullgenes_005,True,0
FCGR2B,1.0,0.3017159582553205,True,fullgenes_005,True,0
FCGR3A,0.0,,False,fullgenes_005,False,0
FCGR3B,0.0,,False,fullgenes_005,False,0
FCGRT,1.0,0.0705706856888364,True,fullgenes_005,True,0
FCHO1,1.0,0.10211023563410385,True,fullgenes_005,True,0
FCHO2,1.0,0.12214535988336792,True,fullgenes_005,True,0
FCHSD1,1.0,-0.01200991060097122,False,fullgenes_005,False,0
FCHSD2,1.0,0.1421132217042714,True,fullgenes_005,True,0
FCMR,1.0,0.13557942199853965,True,fullgenes_005,True,0
FCN1,1.0,0.12863386694378068,True,fullgenes_005,True,0
FCN2,1.0,0.0964669274846018,True,fullgenes_005,True,0
FCN3,1.0,-0.03468143771115423,False,fullgenes_005,False,0
FCRL1,1.0,0.054721741469487446,True,fullgenes_005,True,0
FCRL2,1.0,0.04584793435934653,True,fullgenes_005,False,1
FCRL3,0.9987951807228915,0.10814095222494899,True,fullgenes_005,True,0
FCRL4,1.0,0.033930211537258434,True,fullgenes_005,True,0
FCRL5,1.0,0.04358422951678696,True,fullgenes_005,True,0
FCRL6,1.0,0.0247789276458925,True,fullgenes_005,True,0
FCRLA,1.0,-0.009718122537585486,False,fullgenes_005,True,-1
FCRLB,1.0,0.039500063061313276,True,fullgenes_005,False,1
FCSK,1.0,-0.02047193679183168,False,fullgenes_005,False,0
FDCSP,1.0,0.021494718185262426,True,fullgenes_005,True,0
FDFT1,1.0,0.061034974891859384,True,fullgenes_005,True,0
FDPS,1.0,0.0757046369741455,True,fullgenes_005,True,0
FDX1,0.9987951807228915,0.009851611391822494,True,fullgenes_005,True,0
FDX2,1.0,-0.011240591862755188,False,fullgenes_005,True,-1
FDXACB1,0.9987951807228915,-0.006681984830869764,False,fullgenes_005,False,0
FDXR,1.0,0.028060709392709576,True,fullgenes_005,True,0
FECH,1.0,-0.018164300316548178,False,fullgenes_005,False,0
FEM1A,0.9987951807228915,0.09714625054533355,True,fullgenes_005,True,0
FEM1B,1.0,0.01644971093331986,True,fullgenes_005,True,0
FEM1C,1.0,0.03444360902068945,True,fullgenes_005,True,0
FEN1,1.0,-0.09508661468913057,False,fullgenes_005,False,0
FER,1.0,0.04562757624509856,True,fullgenes_005,True,0
FER1L5,0.0,,False,fullgenes_005,False,0
FER1L6,1.0,0.20528527469024352,True,fullgenes_005,True,0
FERD3L,1.0,0.07172745972151295,True,fullgenes_005,True,0
FERMT1,1.0,0.016782759886966446,True,fullgenes_005,True,0
FERMT2,1.0,-0.022697342929020273,False,fullgenes_005,False,0
FERMT3,1.0,0.08346772543428962,True,fullgenes_005,True,0
FERRY3,1.0,0.02335108115981023,True,fullgenes_005,True,0
FES,1.0,-0.005333414456692269,False,fullgenes_005,False,0
FETUB,1.0,0.0007924805645899112,True,fullgenes_005,False,1
FEV,1.0,0.010434725677268634,True,fullgenes_005,False,1
FEZ1,1.0,0.10373692000818523,True,fullgenes_005,True,0
FEZ2,1.0,-0.01647389829163151,False,fullgenes_005,True,-1
FEZF1,1.0,0.018514975381376895,True,fullgenes_005,True,0
FEZF2,1.0,0.05580404873793361,True,fullgenes_005,True,0
FFAR1,1.0,0.01514580356487319,True,fullgenes_005,True,0
FFAR2,1.0,0.06368603906362294,True,fullgenes_005,True,0
FFAR4,1.0,0.057882045014344956,True,fullgenes_005,True,0
FGA,1.0,-0.04077376606661809,False,fullgenes_005,False,0
FGB,1.0,-0.02729960071345914,False,fullgenes_005,True,-1
FGD2,1.0,-0.08382560437970218,False,fullgenes_005,True,-1
FGD3,1.0,-0.0005283293708166631,False,fullgenes_005,True,-1
FGD4,0.9987951807228915,-0.0006191280855530916,False,fullgenes_005,False,0
FGD5,1.0,0.0021839226659923945,True,fullgenes_005,False,1
FGD6,1.0,0.008293134376642189,True,fullgenes_005,False,1
FGF1,1.0,-0.01702725700763769,False,fullgenes_005,True,-1
FGF10,1.0,0.037782534598962546,True,fullgenes_005,True,0
FGF11,1.0,-0.001345362125970138,False,fullgenes_005,False,0
FGF12,1.0,-0.015856889553765866,False,fullgenes_005,True,-1
FGF14,1.0,0.19783944356168773,True,fullgenes_005,True,0
FGF17,1.0,0.016541582500929825,True,fullgenes_005,True,0
FGF18,1.0,-0.024651195639146348,False,fullgenes_005,False,0
FGF19,1.0,0.30015423957754955,True,fullgenes_005,True,0
FGF2,1.0,-0.026801346970088482,False,fullgenes_005,False,0
FGF20,1.0,0.08807870095182095,True,fullgenes_005,True,0
FGF21,1.0,0.03124456550489519,True,fullgenes_005,True,0
FGF22,0.9987951807228915,0.1493452987427167,True,fullgenes_005,True,0
FGF23,0.9987951807228915,0.06400776349727787,True,fullgenes_005,True,0
FGF3,1.0,0.053933242515921805,True,fullgenes_005,True,0
FGF4,1.0,0.15602539875209018,True,fullgenes_005,True,0
FGF5,1.0,-0.04402838440412671,False,fullgenes_005,True,-1
FGF6,1.0,0.09021743425327851,True,fullgenes_005,True,0
FGF7,0.0,,False,fullgenes_005,False,0
FGF8,1.0,-0.03443870095778971,False,fullgenes_005,True,-1
FGF9,1.0,0.06709408214404051,True,fullgenes_005,True,0
FGFBP1,1.0,-0.018703146900471958,False,fullgenes_005,False,0
FGFBP2,1.0,0.07653621783578814,True,fullgenes_005,True,0
FGFBP3,1.0,-0.022338353322565625,False,fullgenes_005,True,-1
FGFR1,1.0,0.1073386814328843,True,fullgenes_005,True,0
FGFR1OP2,1.0,-0.020252192270320015,False,fullgenes_005,False,0
FGFR2,1.0,0.3733325782907341,True,fullgenes_005,True,0
FGFR3,1.0,-0.16997573481303152,False,fullgenes_005,True,-1
FGFR4,1.0,0.19074312620783881,True,fullgenes_005,True,0
FGFRL1,1.0,-0.019850838208241836,False,fullgenes_005,True,-1
FGG,1.0,0.05216603729201909,True,fullgenes_005,True,0
FGGY,1.0,0.02331542859994792,True,fullgenes_005,True,0
FGL1,1.0,-0.038437226152341554,False,fullgenes_005,True,-1
FGL2,1.0,-0.0037984183972901084,False,fullgenes_005,False,0
FGR,1.0,-0.042131613369384285,False,fullgenes_005,True,-1
FH,1.0,-0.03290105060094027,False,fullgenes_005,False,0
FHAD1,0.0,,False,fullgenes_005,False,0
FHDC1,1.0,0.11424359173902376,True,fullgenes_005,True,0
FHIP1A,1.0,0.044808915736194666,True,fullgenes_005,True,0
FHIP1B,1.0,0.02749308144009415,True,fullgenes_005,True,0
FHIP2A,1.0,0.030910370339378806,True,fullgenes_005,True,0
FHIP2B,1.0,-0.0020048691889660263,False,fullgenes_005,False,0
FHIT,1.0,-0.009696104165690701,False,fullgenes_005,False,0
FHL2,0.9975903614457832,0.03021158283361433,True,fullgenes_005,True,0
FHL3,1.0,-0.13243472846732463,False,fullgenes_005,True,-1
FHL5,1.0,-0.008637542920640324,False,fullgenes_005,False,0
FHOD1,1.0,-0.007662909892698355,False,fullgenes_005,True,-1
FHOD3,1.0,-0.02030239242545473,False,fullgenes_005,False,0
FIBCD1,1.0,0.28974780531145994,True,fullgenes_005,True,0
FIBIN,1.0,-0.0013803452795982628,False,fullgenes_005,False,0
FIBP,1.0,0.08115299367794547,True,fullgenes_005,True,0
FICD,1.0,-0.03848721127420779,False,fullgenes_005,False,0
FIG4,1.0,0.015960761984002276,True,fullgenes_005,True,0
FIGLA,1.0,0.07890173634899625,True,fullgenes_005,True,0
FIGN,1.0,0.010231600324549908,True,fullgenes_005,False,1
FIGNL1,1.0,0.03697115318649004,True,fullgenes_005,True,0
FIGNL2,0.0,,False,fullgenes_005,False,0
FILIP1,1.0,-0.06194188824268246,False,fullgenes_005,False,0
FILIP1L,1.0,0.0120432185504647,True,fullgenes_005,False,1
FIP1L1,1.0,0.026307076638393382,True,fullgenes_005,True,0
FIRRM,1.0,-0.0018672946482827801,False,fullgenes_005,True,-1
FIS1,1.0,0.03284649489058353,True,fullgenes_005,True,0
FITM1,1.0,-0.09517133911922494,False,fullgenes_005,True,-1
FITM2,1.0,-0.029854363309936672,False,fullgenes_005,False,0
FIZ1,1.0,-0.02622019491145374,False,fullgenes_005,False,0
FJX1,1.0,0.18036711661735438,True,fullgenes_005,True,0
FKBP10,1.0,0.2771279340161415,True,fullgenes_005,True,0
FKBP11,1.0,0.017373346802612388,True,fullgenes_005,False,1
FKBP14,1.0,0.1035708787819668,True,fullgenes_005,True,0
FKBP15,1.0,0.015759404898078935,True,fullgenes_005,True,0
FKBP1A,0.0,,False,fullgenes_005,False,0
FKBP1B,1.0,0.0045565522363921335,True,fullgenes_005,True,0
FKBP2,1.0,0.03224741735317342,True,fullgenes_005,False,1
FKBP3,1.0,-0.041937806276458905,False,fullgenes_005,False,0
FKBP4,1.0,-0.05250636635199847,False,fullgenes_005,True,-1
FKBP5,1.0,0.010444651153390813,True,fullgenes_005,False,1
FKBP6,0.0,,False,fullgenes_005,False,0
FKBP7,0.9987951807228915,0.0810538566883565,True,fullgenes_005,False,1
FKBP8,1.0,-0.10773845537340972,False,fullgenes_005,True,-1
FKBP9,1.0,0.12111075511353485,True,fullgenes_005,True,0
FKBPL,1.0,0.1085537362140794,True,fullgenes_005,True,0
FKRP,1.0,0.04081396320404869,True,fullgenes_005,True,0
FKTN,1.0,0.036098808488091466,True,fullgenes_005,True,0
FLACC1,1.0,0.02257449216280421,True,fullgenes_005,False,1
FLAD1,1.0,0.03345134397056761,True,fullgenes_005,True,0
FLCN,1.0,0.07395802908555585,True,fullgenes_005,True,0
FLG,1.0,0.09649721590045825,True,fullgenes_005,True,0
FLG2,1.0,0.06481078639669013,True,fullgenes_005,True,0
FLI1,1.0,0.1534052265220613,True,fullgenes_005,True,0
FLII,1.0,0.053790479301449944,True,fullgenes_005,True,0
FLNB,0.9987951807228915,-0.006443790569137617,False,fullgenes_005,True,-1
FLNC,1.0,0.044051147530478035,True,fullgenes_005,True,0
FLOT1,1.0,0.02131475833688077,True,fullgenes_005,True,0
FLOT2,1.0,0.015548154928469157,True,fullgenes_005,True,0
FLRT1,1.0,0.01583933489104463,True,fullgenes_005,True,0
FLRT2,1.0,0.011877426661435125,True,fullgenes_005,True,0
FLRT3,1.0,0.032168275066968226,True,fullgenes_005,True,0
FLT1,1.0,-0.01298911658697266,False,fullgenes_005,True,-1
FLT3,1.0,0.16325373585981906,True,fullgenes_005,True,0
FLT3LG,1.0,0.06470427256678654,True,fullgenes_005,True,0
FLT4,1.0,0.18369270796706158,True,fullgenes_005,True,0
FLVCR1,1.0,0.06428012108717521,True,fullgenes_005,True,0
FLVCR2,1.0,-0.006130571146026151,False,fullgenes_005,True,-1
FLYWCH1,1.0,0.017553477791167168,True,fullgenes_005,True,0
FLYWCH2,1.0,-0.03048934598006292,False,fullgenes_005,True,-1
FMC1,1.0,-0.0222680280243983,False,fullgenes_005,True,-1
FMN1,1.0,0.03372293717490658,True,fullgenes_005,False,1
FMN2,1.0,0.11913855052929416,True,fullgenes_005,True,0
FMNL1,1.0,0.04858698999343955,True,fullgenes_005,True,0
FMNL2,1.0,-0.02408427411031127,False,fullgenes_005,True,-1
FMNL3,1.0,-0.051738459010295466,False,fullgenes_005,False,0
FMO1,1.0,-0.22192665645405374,False,fullgenes_005,False,0
FMO2,0.9987951807228915,0.00830323047492685,True,fullgenes_005,True,0
FMO3,1.0,0.11094950616012147,True,fullgenes_005,True,0
FMO4,1.0,0.04967377390685429,True,fullgenes_005,True,0
FMO5,1.0,0.16021744989245038,True,fullgenes_005,True,0
FMOD,1.0,0.06343103647624751,True,fullgenes_005,True,0
FN1,1.0,0.09883105506668535,True,fullgenes_005,True,0
FN3K,1.0,0.08117283440285132,True,fullgenes_005,True,0
FN3KRP,1.0,0.0590316148545036,True,fullgenes_005,True,0
FNBP1,1.0,0.05340885897155418,True,fullgenes_005,True,0
FNBP1L,1.0,-0.036568524322083705,False,fullgenes_005,True,-1
FNBP4,1.0,-0.07546676631460394,False,fullgenes_005,False,0
FNDC1,1.0,0.07475293422942353,True,fullgenes_005,True,0
FNDC10,1.0,0.0920011118440436,True,fullgenes_005,True,0
FNDC11,1.0,0.033994848069559894,True,fullgenes_005,False,1
FNDC3A,1.0,0.05823344905014747,True,fullgenes_005,True,0
FNDC3B,1.0,-0.012128553266468271,False,fullgenes_005,False,0
FNDC4,1.0,0.12462055102025736,True,fullgenes_005,True,0
FNDC5,1.0,0.05019107660428543,True,fullgenes_005,False,1
FNDC7,1.0,-0.14515614936221596,False,fullgenes_005,True,-1
FNDC8,1.0,-0.04895619548265516,False,fullgenes_005,True,-1
FNDC9,1.0,-0.04519982746960324,False,fullgenes_005,False,0
FNIP1,1.0,0.026581125375371925,True,fullgenes_005,True,0
FNIP2,1.0,-0.08615026640687609,False,fullgenes_005,True,-1
FNTA,1.0,0.058473272028315766,True,fullgenes_005,True,0
FNTB,1.0,0.02503410942208592,True,fullgenes_005,True,0
FOCAD,1.0,0.0908759800287222,True,fullgenes_005,True,0
FOLH1,1.0,0.13061463873829243,True,fullgenes_005,True,0
FOLR1,1.0,-0.006691496225065582,False,fullgenes_005,True,-1
FOLR2,0.0,,False,fullgenes_005,False,0
FOLR3,0.0,,False,fullgenes_005,False,0
FOS,1.0,-0.07151564392412874,False,fullgenes_005,False,0
FOSB,1.0,-0.07262637218241216,False,fullgenes_005,False,0
FOSL1,0.9987951807228915,0.09839321482536058,True,fullgenes_005,True,0
FOSL2,1.0,0.06824883189023764,True,fullgenes_005,True,0
FOXA1,1.0,0.13287837420951035,True,fullgenes_005,True,0
FOXA2,1.0,0.030555215758215,True,fullgenes_005,True,0
FOXA3,1.0,-0.0072043804303291575,False,fullgenes_005,True,-1
FOXB1,1.0,-0.049278880454348875,False,fullgenes_005,True,-1
FOXB2,1.0,-0.0190194364067505,False,fullgenes_005,False,0
FOXC1,1.0,0.030588602170514095,True,fullgenes_005,True,0
FOXC2,1.0,0.08778030813402472,True,fullgenes_005,True,0
FOXD1,0.0,,False,fullgenes_005,False,0
FOXD2,1.0,0.03693444357627502,True,fullgenes_005,True,0
FOXD3,1.0,0.02841838080521253,True,fullgenes_005,True,0
FOXD4,0.0,,False,fullgenes_005,False,0
FOXD4L5,0.0,,False,fullgenes_005,False,0
FOXE1,1.0,0.08050980483765002,True,fullgenes_005,True,0
FOXE3,1.0,-0.09087919158371816,False,fullgenes_005,False,0
FOXF1,1.0,0.14427122938657963,True,fullgenes_005,True,0
FOXF2,1.0,0.03742966863551991,True,fullgenes_005,True,0
FOXG1,1.0,-0.022037736818237494,False,fullgenes_005,False,0
FOXH1,1.0,0.06846206107094986,True,fullgenes_005,True,0
FOXI1,1.0,0.09130224996102301,True,fullgenes_005,True,0
FOXI2,1.0,-0.013051768395765509,False,fullgenes_005,True,-1
FOXI3,0.0,,False,fullgenes_005,False,0
FOXJ1,1.0,-0.011612825684874812,False,fullgenes_005,True,-1
FOXJ2,1.0,-0.0873301692942261,False,fullgenes_005,True,-1
FOXJ3,1.0,-0.0604104920569777,False,fullgenes_005,False,0
FOXK1,1.0,0.07428353183751128,True,fullgenes_005,True,0
FOXK2,1.0,0.16456823160204143,True,fullgenes_005,True,0
FOXL1,1.0,0.01911432080299707,True,fullgenes_005,True,0
FOXL2,1.0,0.06524598654705714,True,fullgenes_005,False,1
FOXL2NB,1.0,0.02183324448842037,True,fullgenes_005,False,1
FOXL3,0.0,,False,fullgenes_005,False,0
FOXM1,1.0,-0.07445098517432662,False,fullgenes_005,False,0
FOXN1,1.0,-0.1852938083970036,False,fullgenes_005,True,-1
FOXN2,1.0,-0.04031015885144121,False,fullgenes_005,True,-1
FOXN3,0.9987951807228915,0.004638166161491937,True,fullgenes_005,True,0
FOXN4,1.0,0.12017196049678659,True,fullgenes_005,True,0
FOXO1,1.0,0.14513058210631927,True,fullgenes_005,True,0
FOXO3,0.0,,False,fullgenes_005,False,0
FOXO3B,0.0,,False,fullgenes_005,False,0
FOXP1,1.0,0.13917414761218272,True,fullgenes_005,True,0
FOXP2,1.0,-0.03977792707985843,False,fullgenes_005,False,0
FOXP4,1.0,0.09616230618867364,True,fullgenes_005,True,0
FOXQ1,1.0,0.1154755313616619,True,fullgenes_005,True,0
FOXR1,1.0,0.08085395559746489,True,fullgenes_005,True,0
FOXRED1,1.0,0.001181807127103952,True,fullgenes_005,False,1
FOXRED2,1.0,0.10820181999224511,True,fullgenes_005,True,0
FOXS1,1.0,0.08720157298505832,True,fullgenes_005,True,0
FPGS,1.0,-0.0328471317345851,False,fullgenes_005,True,-1
FPGT,1.0,0.02786390870946015,True,fullgenes_005,False,1
FPR1,1.0,0.009287703004915451,True,fullgenes_005,True,0
FPR2,1.0,0.0792301107273767,True,fullgenes_005,True,0
FPR3,1.0,-0.025703445781869554,False,fullgenes_005,True,-1
FRA10AC1,1.0,0.05403497652667246,True,fullgenes_005,True,0
FRAS1,1.0,0.01071468742449505,True,fullgenes_005,True,0
FRAT1,1.0,-0.04529270884835129,False,fullgenes_005,True,-1
FRAT2,1.0,0.010238058045014944,True,fullgenes_005,True,0
FREM1,1.0,0.19846867429121356,True,fullgenes_005,True,0
FREM2,1.0,-0.0007060482510738166,False,fullgenes_005,False,0
FREM3,1.0,0.041596251846857044,True,fullgenes_005,False,1
FREY1,1.0,0.02655522410992259,True,fullgenes_005,True,0
FRG1,0.0,,False,fullgenes_005,False,0
FRG2B,0.0,,False,fullgenes_005,False,0
FRG2C,0.0,,False,fullgenes_005,False,0
FRK,1.0,-0.1091152421026292,False,fullgenes_005,True,-1
FRMD1,1.0,0.09427092028966685,True,fullgenes_005,True,0
FRMD3,1.0,-0.015447905834209175,False,fullgenes_005,True,-1
FRMD4A,1.0,0.029515074031061878,True,fullgenes_005,True,0
FRMD4B,1.0,-0.06871824524215715,False,fullgenes_005,True,-1
FRMD5,1.0,-0.040869739076617305,False,fullgenes_005,False,0
FRMD6,1.0,0.06017244816909075,True,fullgenes_005,True,0
FRMD8,1.0,-0.036008816715733805,False,fullgenes_005,False,0
FRMPD1,1.0,0.057064890517349184,True,fullgenes_005,True,0
FRMPD2,1.0,-0.02109155581903043,False,fullgenes_005,True,-1
FRRS1,0.0,,False,fullgenes_005,False,0
FRRS1L,1.0,-0.005697196123962692,False,fullgenes_005,False,0
FRS2,1.0,-0.043176665348284904,False,fullgenes_005,True,-1
FRS3,1.0,0.1740110756223135,True,fullgenes_005,True,0
FRY,1.0,0.057750163445565716,True,fullgenes_005,True,0
FRYL,1.0,0.025414064278217133,True,fullgenes_005,False,1
FRZB,1.0,-0.0025090479357191622,False,fullgenes_005,False,0
FSAF1,1.0,0.1133229614707251,True,fullgenes_005,True,0
FSBP,1.0,-0.03698943502189892,False,fullgenes_005,True,-1
FSCB,1.0,0.15412696587460942,True,fullgenes_005,True,0
FSCN1,1.0,0.04711218361067291,True,fullgenes_005,True,0
FSCN2,1.0,0.1261736553084458,True,fullgenes_005,True,0
FSCN3,1.0,0.02520248496112475,True,fullgenes_005,True,0
FSD1,1.0,-0.08431763501755156,False,fullgenes_005,True,-1
FSD1L,1.0,-0.04059252741020488,False,fullgenes_005,True,-1
FSD2,1.0,-0.027849581306916213,False,fullgenes_005,True,-1
FSHB,1.0,0.012556527297437534,True,fullgenes_005,False,1
FSHR,1.0,0.014223230224934349,True,fullgenes_005,True,0
FSIP1,1.0,-0.0641141685743723,False,fullgenes_005,False,0
FSIP2,1.0,-0.02229602953695644,False,fullgenes_005,True,-1
FST,1.0,-0.004444762726301538,False,fullgenes_005,True,-1
FSTL1,1.0,0.006828570294712337,True,fullgenes_005,False,1
FSTL3,1.0,0.1219322596585326,True,fullgenes_005,True,0
FSTL4,1.0,0.0010245129628594953,True,fullgenes_005,False,1
FSTL5,1.0,-0.026896892114753167,False,fullgenes_005,False,0
FTCD,1.0,0.018790266122998705,True,fullgenes_005,True,0
FTCDNL1,0.0,,False,fullgenes_005,False,0
FTH1,0.0,,False,fullgenes_005,False,0
FTL,0.9987951807228915,0.004758597757912271,True,fullgenes_005,False,1
FTMT,1.0,0.015152135895973862,True,fullgenes_005,True,0
FTO,1.0,0.03305164563729916,True,fullgenes_005,True,0
FTSJ3,0.9951807228915662,0.14161186340496368,True,fullgenes_005,True,0
FUBP1,1.0,-0.017491051088627037,False,fullgenes_005,False,0
FUBP3,1.0,0.037961746859895486,True,fullgenes_005,True,0
FUCA1,1.0,-0.08684694154711184,False,fullgenes_005,True,-1
FUCA2,1.0,0.013403348071720722,True,fullgenes_005,True,0
FUOM,1.0,-0.007821089510549023,False,fullgenes_005,False,0
FURIN,1.0,0.006533477926850814,True,fullgenes_005,False,1
FUS,1.0,-0.00926819502157665,False,fullgenes_005,True,-1
FUT1,1.0,0.034094538327120866,True,fullgenes_005,True,0
FUT10,1.0,-0.026526473063895117,False,fullgenes_005,True,-1
FUT11,0.9987951807228915,0.07086710186486789,True,fullgenes_005,True,0
FUT2,1.0,-0.15264194841615833,False,fullgenes_005,True,-1
FUT3,1.0,0.06639092622296532,True,fullgenes_005,True,0
FUT4,1.0,-0.0028918554360551785,False,fullgenes_005,False,0
FUT5,1.0,0.03236757931351701,True,fullgenes_005,True,0
FUT6,1.0,-0.017004216668745638,False,fullgenes_005,True,-1
FUT7,1.0,0.055464171933524396,True,fullgenes_005,True,0
FUT8,1.0,0.04095037849499621,True,fullgenes_005,True,0
FUT9,1.0,0.08145568086564076,True,fullgenes_005,True,0
FUZ,1.0,0.1232997340606363,True,fullgenes_005,True,0
FXN,1.0,0.003892064552928309,True,fullgenes_005,False,1
FXR1,1.0,0.022279645853677928,True,fullgenes_005,True,0
FXR2,1.0,-0.018761797967092403,False,fullgenes_005,True,-1
FXYD1,1.0,0.08528121880804795,True,fullgenes_005,True,0
FXYD2,1.0,0.11009619064246537,True,fullgenes_005,True,0
FXYD3,1.0,0.07786923443668012,True,fullgenes_005,True,0
FXYD4,1.0,-0.022010427987914624,False,fullgenes_005,True,-1
FXYD5,1.0,-0.03820737461305706,False,fullgenes_005,True,-1
FXYD6,1.0,0.011529756697535528,True,fullgenes_005,False,1
FXYD7,1.0,-0.034839702001685,False,fullgenes_005,False,0
FYB1,1.0,0.05168143480741976,True,fullgenes_005,True,0
FYB2,1.0,-0.09591409884319879,False,fullgenes_005,False,0
FYCO1,1.0,-0.05981677106011229,False,fullgenes_005,True,-1
FYN,1.0,-0.019885912294769117,False,fullgenes_005,True,-1
FYTTD1,1.0,0.09161251158139995,True,fullgenes_005,True,0
FZD1,1.0,0.014892861501661137,True,fullgenes_005,True,0
FZD10,1.0,-0.008424139913357089,False,fullgenes_005,True,-1
FZD2,0.9987951807228915,-0.02436053876391353,False,fullgenes_005,False,0
FZD3,1.0,0.020752979142039392,True,fullgenes_005,True,0
FZD4,1.0,0.04967643937995404,True,fullgenes_005,True,0
FZD5,1.0,-0.11034462830186739,False,fullgenes_005,False,0
FZD6,1.0,0.019397303889287072,True,fullgenes_005,True,0
FZD7,1.0,-0.025862144446847302,False,fullgenes_005,True,-1
FZD8,1.0,0.02676665813077357,True,fullgenes_005,True,0
FZD9,0.9987951807228915,0.05107229735059332,True,fullgenes_005,True,0
FZR1,1.0,0.09175759181672997,True,fullgenes_005,True,0
G0S2,0.0,,False,fullgenes_005,False,0
G2E3,1.0,-0.03895938488679847,False,fullgenes_005,True,-1
G3BP1,1.0,0.023486442227994026,True,fullgenes_005,True,0
G3BP2,1.0,0.022558326596728788,True,fullgenes_005,False,1
G6PC1,1.0,0.05872697172992336,True,fullgenes_005,True,0
G6PC2,1.0,-0.02422104858527604,False,fullgenes_005,True,-1
G6PC3,1.0,0.05466435516062904,True,fullgenes_005,True,0
GAA,1.0,-0.014989658747823612,False,fullgenes_005,True,-1
GAB1,1.0,0.047192507700488245,True,fullgenes_005,True,0
GAB2,1.0,0.07026441864780049,True,fullgenes_005,True,0
GAB4,1.0,-0.10684335702010869,False,fullgenes_005,True,-1
GABARAP,1.0,0.061436758834618826,True,fullgenes_005,True,0
GABARAPL1,1.0,-0.03333142013369898,False,fullgenes_005,False,0
GABARAPL2,0.9987951807228915,-0.02906024695445022,False,fullgenes_005,False,0
